Charity,Timestamp,id,viewCount,likeCount,favoriteCount,commentCount
This Star Won't Go Out,1739300168.4197474,cODIZZO9Lpg,45,8.0,0,2.0
Sandy Hook Promise,1739300168.4197474,LT-QblUea78,11,0.0,0,0.0
OpenMRS,1739300168.4197474,9K9ApHfiUF4,91,15.0,0,0.0
Digital4Good x #ICANHELP,1739300168.4197474,5Ws19y7Vi0g,22,3.0,0,0.0
The Superhero Project,1739300168.4197474,ErKhUbOPMRw,7,2.0,0,2.0
Day One,1739300168.4197474,Ftjj7UzVP2Q,20,2.0,0,0.0
Ophelias Place,1739300168.4197474,AbrkoU89LJA,15,1.0,0,1.0
DoSomething.org,1739300168.4197474,M4mbNoNFm7U,51,2.0,0,1.0
Giving What We Can,1739300168.4197474,P-iLbQWwvbU,55,9.0,0,0.0
Scarleteen,1739300168.4197474,uDylAlyOJhQ,38,4.0,0,2.0
She's The First,1739300168.4197474,rZzZhijtWEY,28,4.0,0,3.0
No Means No Worldwide,1739300168.4197474,8xuGqjh2tpE,25,2.0,0,0.0
Literacy for Life,1739300168.4197474,yGDp8HYKOk4,9,0.0,0,0.0
St. Jude Children's Research Hospital,1739300168.4197474,WKDFM9by1AI,5,0.0,0,0.0
NATIONAL LGBTQ TASK FORCE,1739300168.4197474,ZLpPZUcxIhI,67,3.0,0,0.0
American Foundation for Suicide Prevention,1739300168.4197474,8Q4_Os2b4EU,12,1.0,0,0.0
Aquatic Life Institute,1739300168.4197474,yi92iApYedc,14,0.0,0,0.0
LOVEPAWS,1739300168.4197474,C84i_b9UAAU,4,0.0,0,0.0
wellpower,1739300168.4197474,gAl27XrKnPw,15,2.0,0,0.0
Sinergia Animal,1739300168.4197474,GAwnMts_jDk,11,1.0,0,0.0
Thirst Project,1739300168.4197474,d8ctD_IqcTU,8,0.0,0,0.0
Centre for the Governance of AI,1739300168.4197474,Wj6To4Cvkd4,11,0.0,0,0.0
Seacology,1739300168.4197474,IXGbTByySQ4,60,3.0,0,0.0
Tinykittens,1739300168.4197474,LXeWkow-Egs,4,0.0,0,0.0
GLOBAL REFUGE,1739300168.4197474,y3Fer8VD64Q,30,3.0,0,0.0
Animal Sanctuary Aurora,1739300168.4197474,1TfErf1aNSk,16,3.0,0,0.0
Instrument Shop,1739300168.4197474,65TR20LQOLM,51,5.0,0,1.0
Sphinx Academy,1739300168.4197474,GxeY4Tok-iQ,12,1.0,0,0.0
Sentience,1739300168.4197474,L-EHVUn9hSQ,71,8.0,0,1.0
Kafessiz Turkiye,1739300168.4197474,rGWxS6kNc5E,6,0.0,0,0.0
Sinergia Animal,1739300168.4197474,gPVEtZYL1aY,10,0.0,0,0.0
Awakening Recovery,1739300168.4197474,ryvQjhKI7Rk,3,1.0,0,0.0
Mermaids UK,1739300168.6342444,-MViUL06nHw,102,7.0,0,2.0
Time Out Youth,1739300168.6342444,BqrsO-g8Aio,24,3.0,0,3.0
True Colors United,1739300168.6342444,Zloo8G1faCY,22,5.0,0,0.0
Missoula Friends of the Shelter,1739300168.6342444,vCaysaBRCHs,13,1.0,0,1.0
Thirst Project,1739300168.6342444,4ccvi7IN0Xs,11,0.0,0,0.0
Thirst Project,1739300168.6342444,SFMBiOCFX-k,7,0.0,0,0.0
Campaign Against Living Miserably,1739300168.6342444,DonE1m6iQn4,160,17.0,0,0.0
Belong Center,1739300168.6342444,ighOL3KLPpY,13,0.0,0,0.0
Happy Doggo,1739300168.6342444,cgw2zMk5-gc,4004,1109.0,0,47.0
StepUp Greensboro,1739300168.6342444,c-UVDeoy_mI,55,9.0,0,1.0
Palestinian American Community Center,1739300168.6342444,w-kkBaehG8I,31,5.0,0,7.0
Asian American Community Fund of Pennsylvania,1739300168.6342444,QS8KKg9z7iE,33,,0,7.0
Thirst Project,1739300168.6342444,2O54BQ6jQJ8,8,1.0,0,0.0
Mollesnejta,1739300168.6342444,cB_YPlKo4gs,29,8.0,0,1.0
Yoga and Sports for Refugees,1739300168.6342444,FjtvPPwtpZQ,35,4.0,0,2.0
The Social Teahouse Foundation,1739300168.6342444,4DZspjt9FAY,8,1.0,0,0.0
Animal Advocacy Careers,1739300168.6342444,TSCJOuzXWFY,24,0.0,0,0.0
Queer Lexikon e.V.,1739300168.6342444,dOQsMuhRLcw,34,7.0,0,0.0
Habibi.Works,1739300168.6342444,qWkf7V2i9mY,23,1.0,0,0.0
Animal Advocacy Careers,1739300168.6342444,Y6zA69ZtkSw,24,1.0,0,0.0
Habibi.Works,1739300168.6342444,Xs2NpcSP7s8,40,5.0,0,0.0
Legacy Youth Leadership,1739300168.6342444,HIz49A1EwrA,5,0.0,0,0.0
Stichting Heuvelrug Theater,1739300168.6342444,RUDfjOJkzcs,75,7.0,0,0.0
Habibi.Works,1739300168.6342444,FrMh7y1ctWs,58,1.0,0,0.0
Veganuary,1739300168.6342444,xvgmypOM6qQ,103,21.0,0,5.0
A child a dream a future - Un enfant un rêve un avenir,1739300168.6342444,XMSHR2dniI0,20,1.0,0,0.0
Animal Charity Evaluators,1739300168.6342444,0JA_fxAzTd4,24,,0,0.0
Good Food Institute,1739300168.6342444,aM_z8BowHIo,48,3.0,0,0.0
Acceptess-T,1739300168.6342444,-I16aclOG0Q,29,2.0,0,0.0
She's The First,1739300168.6342444,aO6fEnTv0C4,14,2.0,0,0.0
Kick it for Cancer,1739300168.6342444,g9sabU5xzuQ,17,1.0,0,
Veganuary,1739300168.6342444,oe21KLKup40,12,0.0,0,0.0
Veganuary,1739300168.6342444,BFgOot11A3Q,91,20.0,0,4.0
Campaign Against Living Miserably,1739300168.6342444,BShcMtCXyHE,776,150.0,0,11.0
Faunalytics,1739300168.6342444,RpQtut7rbVg,28,6.0,0,0.0
Faunalytics,1739300168.6342444,AXuKLzEzYB8,37,6.0,0,0.0
Good Food Institute,1739300168.6342444,PBDU33b5NnI,25,5.0,0,0.0
ACTRA,1739300168.6342444,k5Xxtw4bPcY,25,3.0,0,0.0
Children Change Colombia,1739300168.6342444,Ctdgg3f_fz4,31,4.0,0,0.0
Access to Medicines Initiative,1739300168.6342444,s7pclN8h2Qs,15,4.0,0,0.0
Good Food Institute,1739300168.6342444,mufXVHo5wZU,13,1.0,0,0.0
GiveDirectly,1739300168.6342444,BDy5M1IxNB4,4,1.0,0,0.0
Lead Exposure Elimination Project,1739300168.6342444,7lIC7MuGFEw,11,1.0,0,1.0
Children's Future International,1739300168.6342444,yDW9Cpgyddc,13,4.0,0,0.0
International Campaign to Abolish Nuclear Weapons,1739300168.6342444,lmerP2002FY,6,1.0,0,0.0
She's The First,1739300168.6342444,BUWGU6agTw4,32,4.0,0,0.0
Friends of Rescue Animals,1739300168.6342444,ifU_B2YXHFE,10,0.0,0,0.0
Midtown Greenway Coalition,1739300168.6342444,M56fqbPtUo8,8,0.0,0,0.0
Prescription Joy,1739300168.6342444,yaf8XK005IM,8,1.0,0,0.0
Giving What We Can,1739300168.6342444,JX4lMoT4AuU,193,29.0,0,1.0
New Roots Institute,1739300168.813625,fhYG-T3q1HU,43,8.0,0,0.0
Meals For Unity,1739300168.813625,mBJBXn3R_no,18,0.0,0,1.0
Global Changemakers,1739300168.813625,Ujj1j2HrwOU,6,0.0,0,0.0
Kids of Hope School,1739300168.813625,2m27ea0sAHY,107,4.0,0,
Ecology Project International,1739300168.813625,TOnKSdt9ud8,8,0.0,0,0.0
Ecology Project International,1739300168.813625,nWZy5k-J9Es,8,0.0,0,0.0
Ecology Project International,1739300168.813625,A0Yl33PFKNQ,10,0.0,0,0.0
Ecology Project International,1739300168.813625,c22X8uQRtes,12,0.0,0,0.0
Ecology Project International,1739300168.813625,JRyE4PsuCw8,7,0.0,0,0.0
Ecology Project International,1739300168.813625,bX6KROrdwP4,9,0.0,0,0.0
Autistica,1739300168.813625,QFXb-CWH_IQ,10,0.0,0,0.0
Ecology Project International,1739300168.813625,NgSEsKLD4BM,15,0.0,0,0.0
Ecology Project International,1739300168.813625,0fsNrPG2hD0,10,0.0,0,0.0
Ecology Project International,1739300168.813625,JnU4-CI9kms,15,0.0,0,0.0
Ecology Project International,1739300168.813625,67QRqAZO3tQ,12,0.0,0,0.0
Ecology Project International,1739300168.813625,71zfUyZ5d44,9,0.0,0,0.0
Ecology Project International,1739300168.813625,ZECA6HZb9lk,14,0.0,0,0.0
Ecology Project International,1739300168.813625,u09kmWZt0pw,14,3.0,0,0.0
Campaign Against Living Miserably,1739300168.813625,d5QYP6Kvs78,53,1.0,0,1.0
Big Sky Youth Empowerment,1739300168.813625,cP8moqTRNN8,8,0.0,0,0.0
Aquatic Life Institute,1739300168.813625,csnKW74g6Mo,32,3.0,0,0.0
Underdog Animal Rescue and Rehab,1739300168.813625,qxxKtXsvXi8,12,0.0,0,0.0
Prison Book Program,1739300168.813625,TNbai9ilZys,29,2.0,0,2.0
ReliefAid,1739300168.813625,yMPnTHj220k,170,4.0,0,0.0
TB Alliance,1739300168.813625,Bxxdh9F4HPg,6,1.0,0,0.0
Fistula Foundation,1739300168.813625,cLqCBcY6Quc,18,1.0,0,0.0
Legacy Youth Leadership,1739300168.813625,kF_ZoD5B8zI,781,124.0,0,16.0
Autistica,1739300168.813625,VBH5UbYV7cs,15,1.0,0,0.0
She's The First,1739300168.813625,j7nQxGK4RVg,1071,211.0,0,14.0
PauseAI,1739300168.813625,qOD05tpGcGA,31,4.0,0,0.0
selfm-aid,1739300168.813625,Bdes9ZFx8BE,45,0.0,0,0.0
Wild Animal Initiative,1739300168.813625,c46nRss4H1Y,72,8.0,0,1.0
Autistica,1739300168.813625,iOMXZVYPl9M,20,1.0,0,1.0
RiseBoro Community Partnership,1739300168.813625,FU3VUqmYqdM,33,2.0,0,0.0
Fungi Foundation,1739300168.813625,F_aht8V1krw,11,0.0,0,1.0
ACLU,1739300168.813625,iQFKTACdM84,129,4.0,0,0.0
selfm-aid,1739300168.813625,AMCz9k5-jNs,21,0.0,0,0.0
Veganuary,1739300168.813625,Jvb_ZGh_5WY,145,24.0,0,3.0
She's The First,1739300168.813625,R5qSZOJn5kM,34,9.0,0,
Blood Cancer UK,1739300168.813625,5GhkSMmOhKk,4,0.0,0,0.0
Autistica,1739300168.813625,PAsUZmI8O0I,11,2.0,0,1.0
Teens4TeensHelp,1739300168.813625,-45YVcHLzzk,25,0.0,0,0.0
Legacy Youth Leadership,1739300168.813625,Sr_1VkhfTcI,16,1.0,0,0.0
Animal Equality,1739300168.813625,1i4wZa4rrsQ,649,75.0,0,12.0
Autistica,1739300168.813625,UXwO7XCYFjA,15,2.0,0,1.0
This Star Won't Go Out,1739300168.813625,SYCLLYiDVzs,8,1.0,0,0.0
Legacy Youth Leadership,1739300168.813625,iyRppvr16MU,8,1.0,0,0.0
"Safe To Be, Inc.",1739300168.813625,vgjQMk0sZr0,21,1.0,0,2.0
Kate's Club,1739300168.813625,G7SirW6ZLcY,54,11.0,0,0.0
Misfits Rehab,1739300168.813625,Bk1KmdUb6rA,32,2.0,0,1.0
Kindness Begins with Me,1739300169.0352402,nYF_0PClM98,12,0.0,0,0.0
Habibi.Works,1739300169.0352402,UXsQugFHDXQ,178,5.0,0,0.0
Queer Liberation Library,1739300169.0352402,itcYvJI89a4,149,9.0,0,4.0
Furkids Animal Rescue & Shelters,1739300169.0352402,Uqrb0oGg6wc,11,0.0,0,0.0
On The Move Art Studio,1739300169.0352402,mVF1XB2Kcow,13,1.0,0,1.0
NephCure Kidney International,1739300169.0352402,yFpYHMxivrU,12,1.0,0,4.0
ProVeg International,1739300169.0352402,UW16EnO2-Hk,94,4.0,0,0.0
Squires Empowering Young Dads,1739300169.0352402,oU8T0-BTdB0,28,2.0,0,1.0
World Central Kitchen,1739300169.0352402,xrpsNmqPOJ8,47,4.0,0,8.0
Give Kids the World,1739300169.0352402,x1jvIn5SImc,19,0.0,0,0.0
Centre for the Governance of AI,1739300169.0352402,nrOgoyPoysg,15,3.0,0,0.0
Spiro,1739300169.0352402,Gf1yNKRN6m8,37,6.0,0,4.0
Against Malaria Foundation,1739300169.0352402,ojnCQES1X5w,18,1.0,0,1.0
Missoula Urban Demonstration Project (MUD),1739300169.0352402,bs0PK85S0nQ,19,1.0,0,0.0
Legacy Youth Leadership,1739300169.0352402,PE-X9Q2PmVw,38,1.0,0,0.0
American Humane Society,1739300169.0352402,9scCrzOLRQo,254,16.0,0,4.0
Associação Auxílio e Amizade (Aid & Friendship Association),1739300169.0352402,4iIaphydDE8,100,9.0,0,7.0
Teens4TeensHelp,1739300169.0352402,UijfbnqE5Yc,34,1.0,0,
Habibi.Works,1739300169.0352402,bp8YFv0L1qw,152,14.0,0,0.0
Legacy Youth Leadership,1739300169.0352402,mg9iKHCNMjI,9,0.0,0,0.0
Barefoot Shakespeare Company,1739300169.0352402,2aOSsO4xUls,8,1.0,0,2.0
Sustainability Matters,1739300169.0352402,4P419a8MFd4,137,10.0,0,1.0
She's The First,1739300169.0352402,hmiZHeuyJmQ,42,4.0,0,4.0
Camp Lilac,1739300169.0352402,QD4WF2EvD2I,57,9.0,0,2.0
ReliefAid,1739300169.0352402,PwUxuIlcJf4,235,5.0,0,1.0
Youth With A Mission Hopeland,1739300169.0352402,Sz9dD5w1uCY,56,4.0,0,0.0
Doctors Without Borders,1739300169.0352402,66QRzXghR-0,17,0.0,0,2.0
Animal Charity Evaluators,1739300169.0352402,0jw8LvKMSZo,34,0.0,0,0.0
ReliefAid,1739300169.0352402,yfGHDX0rUWs,106,2.0,0,1.0
Habibi.Works,1739300169.0352402,Nb2KanuAUQM,181,9.0,0,0.0
ReliefAid,1739300169.0352402,rdTxkuSPxD0,137,6.0,0,2.0
Girl Scouts of the USA,1739300169.0352402,1nKaDnTa1Y4,8,0.0,0,
Chattanooga Free Store,1739300169.0352402,nGUz1vSgWsI,29,2.0,0,5.0
Legacy Youth Leadership,1739300169.0352402,19sMrqcuFz4,10,0.0,0,0.0
Legacy Youth Leadership,1739300169.0352402,qVdJZtr_1zs,23,0.0,0,0.0
Chris Wivholm Foundation,1739300169.0352402,BaoTrXPAYE0,36,2.0,0,0.0
Habibi.Works,1739300169.0352402,TysN0anTcHU,74,6.0,0,0.0
Greater Change Foundation,1739300169.0352402,uUgC8hTDw8I,14,1.0,0,1.0
Rainbow Trust Children's Charity,1739300169.0352402,tPuGP8BoKsI,133,5.0,0,2.0
Habibi.Works,1739300169.0352402,Q7aUOh_kf5Y,205,10.0,0,1.0
Seattle Humane Society,1739300169.0352402,CMW6QB-pfdA,42,1.0,0,0.0
Manchester True Collaborative,1739300169.0352402,aTdVVLXPYAc,28,2.0,0,3.0
ReliefAid,1739300169.0352402,dSG6nu4XAPQ,844,53.0,0,1.0
ReliefAid,1739300169.0352402,wGQ2DcycMNs,227,4.0,0,1.0
Herd and Flock Animal Sanctuary,1739300169.0352402,o5mbFcooXIg,15,1.0,0,0.0
Foundation for an Independent Tomorrow (FIT),1739300169.0352402,sabrxrhHND0,6,0.0,0,1.0
"Renesting Project, Inc.",1739300169.0352402,QS3SF_wkSiI,65,6.0,0,4.0
Campaign Against Living Miserably,1739300169.0352402,8IVxR8HOnV8,53,8.0,0,4.0
Habibi.Works,1739300169.0352402,_PCuOnUcDOU,161,6.0,0,0.0
The Trevor Project,1739300169.0352402,zfOIAd-NDfw,19,1.0,0,
St Raphael's Hospice,1739300169.26479,s0XTtDoky1A,28,1.0,0,0.0
The Pet Fund,1739300169.26479,D_2pLO7XNDw,50,6.0,0,4.0
Habibi.Works,1739300169.26479,OvSLHDsNpZ4,189,9.0,0,0.0
APOPO Herorats,1739300169.26479,ZA20UYZ8Gpc,31,6.0,0,3.0
The American Red Cross,1739300169.26479,xDvaO_Keng8,20,0.0,0,0.0
Suubi Teen MOPS Uganda,1739300169.26479,Al22z1VSfBI,205,15.0,0,
Burma Skincare Initiative,1739300169.26479,DThjJNTS41E,15,0.0,0,
Thirst Project,1739300169.26479,lBJ44ywglQI,11,0.0,0,0.0
Mastodon,1739300169.26479,nRJQe18ranQ,58,4.0,0,0.0
Friends of Lackota Animal Sanctuary,1739300169.26479,9rMTQdQG7FA,25,1.0,0,3.0
Survival International,1739300169.26479,byqORhFkrJU,22,1.0,0,0.0
Habibi.Works,1739300169.26479,QxpG88FymGs,145,10.0,0,0.0
Habibi.Works,1739300169.26479,4DPdqkkPTqU,277,18.0,0,0.0
Other People Fund,1739300169.26479,_BocnoTit-0,63,8.0,0,1.0
One Heart Project,1739303769.7444935,yxUFeqwxgug,32,0.0,0,0.0
Soul Bilíngue,1739303769.7444935,2qu2dJYfVQ0,10,1.0,0,0.0
The Savannah Children's Theatre,1739303769.7444935,9jTdIJpIPBM,14,0.0,0,1.0
Puzzle Pieces Squared,1739303769.7444935,nCXYThUOymQ,64,0.0,0,
Sembrando Esperanza (Reforest Ecuador),1739303769.7444935,FPIsg1ZWFrA,8,1.0,0,1.0
Pink Ribbon Good,1739303769.7444935,q-kL8x8KbuU,15,1.0,0,0.0
Haiti Partners,1739303769.7444935,RKZ7JtSBZHs,63,0.0,0,0.0
Mahim Aboli Foundation,1739303769.7444935,grqDjqXmK8g,28,2.0,0,
She's The First,1739303769.7444935,tB4L-S1BFsw,14,2.0,0,1.0
Pamoja Community-Based Organisation,1739303769.7444935,5mYVVoNAdcY,7,0.0,0,0.0
Kindness Begins with Me,1739303769.7444935,elTn8w-jAqk,8,0.0,0,0.0
Animal Wonders,1739303769.7444935,GQUdk1ElX4s,1914,373.0,0,29.0
Earth Hero,1739303769.7444935,AR5F9-9cDJg,17,3.0,0,0.0
People Against Landlord Abuse & Tenant Exploitation,1739303769.7444935,agH6GDy9-vE,97,6.0,0,2.0
National Abortion Federation,1739303769.7444935,KMq_1J3MqkA,53,3.0,0,0.0
Planet Reimagined,1739303769.7444935,iaJ6x5Ep3q0,11,1.0,0,0.0
Viral Vegans,1739303769.7444935,nvHojj_CM5M,31,1.0,0,1.0
THE HOSPICE CASA SPERANTEI FOUNDATION,1739303769.7444935,wxRSNsxmOII,23,1.0,0,0.0
LitShop,1739303769.7444935,SmYuRpnDxU4,15,1.0,0,0.0
Lost-N-Found Youth,1739303769.7444935,4UhTl8ngFbk,27,2.0,0,1.0
Viral Vegans,1739303769.7444935,tqfYLqy1o54,84,,0,4.0
Pamoja Community-Based Organisation,1739303769.7444935,TLH6WHCSj0E,12,2.0,0,0.0
Ocean Conservancy,1739303769.7444935,0AG0TA_UdQg,7,0.0,0,0.0
Veganuary,1739303769.7444935,ecFpndTEC_k,23,1.0,0,0.0
"Batten Disease Support, Research, and Advocacy Foundation",1739303769.7444935,vTuwMCRN9Xc,21,0.0,0,0.0
Queer Camp,1739303769.7444935,isxucovx1pw,34,3.0,0,
Exotic Animals Rescue and Pet Sanctuary,1739303769.7444935,OqwLvEBuPbo,23,1.0,0,0.0
Thirst Project,1739303769.7444935,ltj1huqGaIY,3,0.0,0,0.0
A Cat's Life Rescue,1739303769.7444935,TlJxTgNEaTE,28,2.0,0,0.0
Yoga and Sports for Refugees,1739303769.7444935,lQyP6uls5u0,33,4.0,0,0.0
Archaeology in the Community,1739303769.7444935,V6sIRYU8HME,8,1.0,0,0.0
DOSE Artist Collective,1739303769.7444935,wWz8EAYxxGc,11,0.0,0,0.0
SameSame,1739303769.7444935,kVBUzFZzhXE,7,0.0,0,0.0
Aquatic Life Institute,1739303769.7444935,yF-nJSQNvk8,71,7.0,0,2.0
UNRWA USA,1739303769.7444935,j4PJ4feHUS0,18,5.0,0,5.0
Viral Vegans,1739303769.7444935,LJxx8amBotU,202,34.0,0,2.0
A Moment of Magic Foundation,1739303769.7444935,Lq-WY80j_js,9,1.0,0,
Student Advocacy Center of Michigan,1739303769.7444935,W0hJGlggUT0,15,0.0,0,0.0
"International Fund for Animal Welfare, Inc.",1739303769.7444935,Mpa1JQxU5Is,3,0.0,0,0.0
New Incentives,1739303769.7444935,OqPp6XhG6ak,10,0.0,0,0.0
Camp Fatima of New Jersey,1739303769.7444935,6Y0CEUBB2EY,21,0.0,0,0.0
She's The First,1739303769.7444935,BAZNgpuLI1A,10,2.0,0,1.0
The Humane League,1739303769.7444935,rKyHMBIPD0M,94,3.0,0,0.0
Viral Vegans,1739303769.7444935,G6CDx-S1IVk,13,3.0,0,0.0
Fish Welfare Initiative,1739303769.7444935,86gOwygi7Q4,39,2.0,0,0.0
Animal Advocacy Africa,1739303769.7444935,0NsIM-UsNgk,11,0.0,0,0.0
Global Citizen Adventure Corps,1739303769.7444935,pKSI16X96go,8,0.0,0,0.0
Legacy Youth Leadership,1739303769.7444935,5sFc70TDr4w,8,1.0,0,0.0
Archaeology in the Community,1739303769.7444935,nBFxnDrfpUQ,8,1.0,0,0.0
Vida Plena,1739303769.7444935,_JNMCzqspsY,9,0.0,0,0.0
Family Promise of the Jersey Shore,1739303769.9838765,BFKfcpBChyw,21,1.0,0,0.0
Habibi.Works,1739303769.9838765,L5UbzlKEqqk,24,0.0,0,0.0
Wings of Rescue,1739303769.9838765,in406LTN6tY,26,,0,0.0
Habibi.Works,1739303769.9838765,ro7ofJaeD8M,9,1.0,0,0.0
Parkinson's UK,1739303769.9838765,8ZtIQ03p1m4,13,0.0,0,0.0
MIND Research Institute,1739303769.9838765,ddXf3uOj-3Y,16,0.0,0,0.0
ProVeg International,1739303769.9838765,M6-61INs5eo,9,2.0,0,1.0
Art Meets Education,1739303769.9838765,BCbI05varXY,16,0.0,0,0.0
EMU International Scholarship Fund,1739303769.9838765,XW4vMSMoDVE,34,4.0,0,0.0
International Campaign to Abolish Nuclear Weapons,1739303769.9838765,OeUEM5BWuo0,5,0.0,0,0.0
Sprach- und Bildungsförderung SprInt gGmbH,1739303769.9838765,mpbzp2akuT8,15,1.0,0,1.0
Campaign Against Living Miserably,1739303769.9838765,Xj73Rxg_evA,12,0.0,0,0.0
Bail Project,1739303769.9838765,gZTaX9hJ1n4,8,0.0,0,0.0
Palestinian Youth Movement,1739303769.9838765,wT9QFBYLG1U,2,0.0,0,0.0
National Abortion Federation,1739303769.9838765,JBKKJb_M3CU,10,0.0,0,0.0
National Abortion Federation,1739303769.9838765,86OHukSFCB0,9,0.0,0,0.0
War Child,1739303769.9838765,JWj86Ul-rSk,81,7.0,0,0.0
ReFOCUS Media Labs,1739303769.9838765,X-4_Pv5j7_4,25,3.0,0,0.0
Seacology,1739303769.9838765,2lR8QTkqvw4,11,2.0,0,0.0
Cure CLCN6,1739303769.9838765,GriWDWSuDoQ,11,1.0,0,1.0
Girls for change Initiative,1739303769.9838765,531Csu1WYSg,6,0.0,0,0.0
Small Miracles,1739303769.9838765,a1w7YAdqrq0,14,0.0,0,0.0
ASISTA Immigration Assistance,1739303769.9838765,8SOhKeKEg-0,4,1.0,0,0.0
Lets Plant e.V.,1739303769.9838765,SCKLiE6vbo0,6,0.0,0,0.0
Thirst Project,1739303769.9838765,_xs_If6ZYQ8,84,4.0,0,
Hear Your Song,1739303769.9838765,pValiVTC_OA,3,0.0,0,0.0
The Friendship Circle,1739303769.9838765,VnxvYaHQ5GM,25,2.0,0,0.0
The Starfish Foundation,1739303769.9838765,78UdfaoOMUE,18,2.0,0,0.0
Michael J. Fox Foundation,1739303769.9838765,OecVeMx8dcQ,28,5.0,0,2.0
Now I Lay Me Down to Sleep,1739303769.9838765,EJrwlQRZH3c,129,17.0,0,0.0
Alveus Sanctuary,1739303769.9838765,BXpGj9xtuik,8,0.0,0,0.0
LifeSmart Education,1739303769.9838765,zFBVCA6EJqI,15,2.0,0,0.0
The J.E.D. Foundation,1739303769.9838765,DuzKAoRRrxk,6,0.0,0,0.0
War Child,1739303769.9838765,SY8zztFtJi4,5,,0,0.0
cancer research institute,1739303769.9838765,u99OyBTLinw,9,2.0,0,0.0
Campaign Against Living Miserably,1739303769.9838765,KHG-aeaPE8Y,22,2.0,0,0.0
Gamers Outreach,1739303769.9838765,NWSBm9ad50w,39,6.0,0,3.0
"Carabiner Collections, Inc.",1739303769.9838765,7y7pwxzGTE0,31,6.0,0,0.0
Puppies Behind Bars,1739303769.9838765,Y3fKGOPyC8I,17,6.0,0,0.0
Project Drawdown,1739303769.9838765,_-klp4LR0dE,21,4.0,0,
She's The First,1739303769.9838765,oXl1ooMdq00,159,3.0,0,1.0
ReliefAid,1739303769.9838765,4qHyKYXp9SM,24,2.0,0,0.0
Amigxs Del M.A.R.,1739303769.9838765,m_MlSc721Y0,43,10.0,0,
Palomacy Pigeon & Dove Adoptions,1739303769.9838765,CtRhyOE6bDA,10,2.0,0,
She's The First,1739303769.9838765,OsGeoMijWTE,10,0.0,0,0.0
Legacy Youth Leadership,1739303769.9838765,iwbENZeeSd0,29,1.0,0,2.0
United Mitochondrial Disease Foundation,1739303769.9838765,UkWbeDkSdwk,14,0.0,0,0.0
National Eating Disorders Association,1739303769.9838765,mBy0oNhDaBU,33,4.0,0,0.0
Malala Fund,1739303769.9838765,RqAx5SeGT_Y,32,0.0,0,1.0
Communitopia,1739303770.2281003,9FNLoRhAWHg,31,3.0,0,0.0
WaterAid,1739303770.2281003,vaXmiy0ph4Q,24,3.0,0,0.0
Equal Justice Initiative,1739303770.2281003,q2XWX4eGSzk,4,0.0,0,0.0
Limbs for Life,1739303770.2281003,4G6nNGHT2wg,32,2.0,0,0.0
Cosmopolitan Party Foundation,1739303770.2281003,snHhDawECpc,30,1.0,0,0.0
Prison Book Program,1739303770.2281003,LFQHTOF7OP4,12,1.0,0,2.0
Legacy Youth Leadership,1739303770.2281003,nHadd1lvsk0,1290,158.0,0,24.0
She's The First,1739303770.2281003,6gLDG345BYA,10,2.0,0,2.0
Encouraging Women Across All Borders,1739303770.2281003,omk-RAUXtRs,4,0.0,0,0.0
Collaborative Family Healthcare Association,1739303770.2281003,192Sy3VILDk,25,1.0,0,0.0
PCHR,1739303770.2281003,hSYhBJEK2NQ,21,7.0,0,2.0
UNRWA USA,1739303770.2281003,M3r0Q73sfpw,23,7.0,0,2.0
FREE2LUV,1739303770.2281003,vEs8R03-h-8,17,1.0,0,0.0
Disability EmpowHer Network,1739303770.2281003,KaCAFG1oKgI,28,1.0,0,0.0
Prison Book Program,1739303770.2281003,GMIge_zAqRA,19,1.0,0,0.0
The Northwest Hub,1739303770.2281003,r8B00aaAay4,13,1.0,0,1.0
Not Forgotten,1739303770.2281003,tNlmWBTOxtg,29,3.0,0,0.0
ACLU,1739303770.2281003,oZWke0AjPUg,21,0.0,0,
This Star Won't Go Out,1739303770.2281003,cODIZZO9Lpg,45,8.0,0,2.0
Sandy Hook Promise,1739303770.2281003,LT-QblUea78,11,0.0,0,0.0
OpenMRS,1739303770.2281003,9K9ApHfiUF4,91,15.0,0,0.0
Digital4Good x #ICANHELP,1739303770.2281003,5Ws19y7Vi0g,22,3.0,0,0.0
The Superhero Project,1739303770.2281003,ErKhUbOPMRw,7,2.0,0,2.0
Day One,1739303770.2281003,Ftjj7UzVP2Q,20,2.0,0,0.0
Ophelias Place,1739303770.2281003,AbrkoU89LJA,15,1.0,0,1.0
DoSomething.org,1739303770.2281003,M4mbNoNFm7U,51,2.0,0,1.0
Giving What We Can,1739303770.2281003,P-iLbQWwvbU,55,9.0,0,0.0
Scarleteen,1739303770.2281003,uDylAlyOJhQ,39,5.0,0,2.0
She's The First,1739303770.2281003,rZzZhijtWEY,28,4.0,0,3.0
No Means No Worldwide,1739303770.2281003,8xuGqjh2tpE,26,2.0,0,0.0
Literacy for Life,1739303770.2281003,yGDp8HYKOk4,9,0.0,0,0.0
St. Jude Children's Research Hospital,1739303770.2281003,WKDFM9by1AI,5,0.0,0,0.0
NATIONAL LGBTQ TASK FORCE,1739303770.2281003,ZLpPZUcxIhI,67,3.0,0,0.0
American Foundation for Suicide Prevention,1739303770.2281003,8Q4_Os2b4EU,12,1.0,0,0.0
Aquatic Life Institute,1739303770.2281003,yi92iApYedc,15,0.0,0,0.0
